room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,rooms_per_host,population,city_size,log_price
Private room,Sint-Niklaas,Sint-Gillis-Waas,22,5,1,1,35,51.2246,4.120482,2,69010,small,3.5553480614894135
Private room,Antwerpen,Antwerpen,10,5,2,1,31,51.199947,4.392048,4,459805,large,3.4339872044851463
Private room,Antwerpen,Antwerpen,4,5,2,1,30,51.199477,4.411742,1,459805,large,3.4011973816621555
Private room,Antwerpen,Antwerpen,2,NA,2,1,30,51.202235,4.412626,2,459805,large,3.4011973816621555
Private room,Antwerpen,Antwerpen,0,NA,2,1,28,51.202393,4.411827,1,459805,large,3.332204510175204
Private room,Sint-Niklaas,Sint-Niklaas,0,NA,2,1,35,51.196345,4.17573,1,69010,small,3.5553480614894135
Private room,Antwerpen,Antwerpen,8,5,8,4,38,51.203987,4.414485,2,459805,large,3.6375861597263857
Private room,Antwerpen,Antwerpen,27,4.5,2,1,41,51.221746,4.418565,1,459805,large,3.713572066704308
Private room,Antwerpen,Antwerpen,5,5,2,1,33,51.1944,4.404583,1,459805,large,3.4965075614664802
Private room,Antwerpen,Antwerpen,12,5,2,1,35,51.20769,4.405263,2,459805,large,3.5553480614894135
Private room,Antwerpen,Antwerpen,24,4.5,1,1,41,51.215422,4.421004,2,459805,large,3.713572066704308
Private room,Antwerpen,Antwerpen,1,NA,2,1,35,51.206752,4.398703,1,459805,large,3.5553480614894135
Private room,Antwerpen,Zwijndrecht,19,4.5,2,1,41,51.219037,4.329432,1,459805,large,3.713572066704308
Private room,Antwerpen,Antwerpen,0,NA,1,1,30,51.220959,4.437109,2,459805,large,3.4011973816621555
Private room,Sint-Niklaas,Sint-Gillis-Waas,7,5,2,1,32,51.195051,4.090596,1,69010,small,3.4657359027997265
Private room,Antwerpen,Antwerpen,5,4.5,3,0,31,51.224353,4.43734,4,459805,large,3.4339872044851463
Private room,Sint-Niklaas,Beveren,6,4.5,2,1,40,51.23139,4.273406,1,69010,small,3.6888794541139363
Private room,Antwerpen,Antwerpen,0,NA,1,1,24,51.223936,4.408079,1,459805,large,3.1780538303479458
Private room,Antwerpen,Antwerpen,16,4.5,2,1,38,51.206487,4.411877,1,459805,large,3.6375861597263857
Private room,Mechelen,Mechelen,21,5,2,1,33,51.032525,4.485261,1,77530,small,3.4965075614664802
Private room,Antwerpen,Antwerpen,24,5,2,1,41,51.220266,4.408453,2,459805,large,3.713572066704308
Private room,Antwerpen,Antwerpen,1,NA,2,1,25,51.201927,4.417053,1,459805,large,3.2188758248682006
Private room,Antwerpen,Antwerpen,62,5,1,1,41,51.209844,4.453058,2,459805,large,3.713572066704308
Private room,Antwerpen,Antwerpen,34,4.5,2,1,35,51.214101,4.417325,2,459805,large,3.5553480614894135
Private room,Leuven,Tremelo,14,5,2,1,32,51.016843,4.746026,2,92892,small,3.4657359027997265
Private room,Antwerpen,Antwerpen,0,NA,1,0,23,51.22069,4.426382,5,459805,large,3.1354942159291497
Private room,Antwerpen,Antwerpen,111,4.5,2,1,36,51.225313,4.409525,5,459805,large,3.58351893845611
Private room,Antwerpen,Antwerpen,3,4,2,1,33,51.211535,4.468206,3,459805,large,3.4965075614664802
Private room,Antwerpen,Antwerpen,83,4.5,4,1,36,51.227311,4.409827,5,459805,large,3.58351893845611
Private room,Antwerpen,Antwerpen,15,4,3,1,25,51.239704,4.436569,2,459805,large,3.2188758248682006
Private room,Turnhout,Herenthout,5,5,2,1,24,51.128936,4.769888,1,39654,small,3.1780538303479458
Private room,Antwerpen,Antwerpen,0,NA,3,1,20,51.274991,4.418484,1,459805,large,2.995732273553991
Private room,Antwerpen,Antwerpen,95,4.5,3,1,36,51.225731,4.410561,5,459805,large,3.58351893845611
Private room,Antwerpen,Zandhoven,4,5,4,1,26,51.233617,4.710528,3,459805,large,3.258096538021482
Private room,Antwerpen,Zoersel,6,5,2,1,41,51.260453,4.699303,1,459805,large,3.713572066704308
Private room,Antwerpen,Antwerpen,6,5,1,1,30,51.20116,4.437912,2,459805,large,3.4011973816621555
Private room,Dendermonde,Hamme,0,NA,2,1,30,51.074618,4.179928,2,43055,small,3.4011973816621555
Private room,Brussel,Brussel,0,NA,2,1,26,50.89424,4.370337,1,1019022,large,3.258096538021482
Private room,Antwerpen,Antwerpen,17,4,3,1,23,51.24137,4.433943,2,459805,large,3.1354942159291497
Private room,Antwerpen,Antwerpen,36,5,2,1,41,51.224196,4.415027,1,459805,large,3.713572066704308
Private room,Antwerpen,Antwerpen,45,5,1,1,39,51.216707,4.434781,2,459805,large,3.6635616461296463
Private room,Turnhout,Turnhout,0,NA,3,1,35,51.320739,4.954643,1,39654,small,3.5553480614894135
Private room,Antwerpen,Antwerpen,0,NA,2,1,35,51.236648,4.429346,1,459805,large,3.5553480614894135
Private room,Turnhout,Vosselaar,8,5,3,1,35,51.309756,4.876244,1,39654,small,3.5553480614894135
Private room,Hasselt,Hasselt,1,NA,1,0,24,50.928578,5.350568,1,69222,small,3.1780538303479458
Private room,Hasselt,Zonhoven,0,NA,2,1,41,50.983913,5.300369,3,69222,small,3.713572066704308
Private room,Maaseik,Dilsen-Stokkem,0,NA,4,2,38,51.018877,5.74604,2,23684,small,3.6375861597263857
Private room,Hasselt,Diepenbeek,14,5,1,1,32,50.934183,5.434301,2,69222,small,3.4657359027997265
Private room,Hasselt,Hasselt,1,NA,2,1,30,50.93357,5.322724,1,69222,small,3.4011973816621555
Private room,Hasselt,Zonhoven,1,NA,2,1,41,50.984287,5.300674,3,69222,small,3.713572066704308
Private room,Hasselt,Diepenbeek,7,5,1,1,32,50.934315,5.434782,2,69222,small,3.4657359027997265
Private room,Tongeren,Kortessem,4,5,2,1,40,50.86809,5.43365,2,29816,small,3.6888794541139363
Private room,Hasselt,Hasselt,2,NA,1,1,26,50.935445,5.340832,3,69222,small,3.258096538021482
Private room,Tongeren,Tongeren,60,4.5,2,1,39,50.767491,5.443305,1,29816,small,3.6635616461296463
Private room,Tongeren,Riemst,8,4.5,1,1,39,50.827052,5.653443,1,29816,small,3.6635616461296463
Private room,Maaseik,Overpelt,6,5,2,1,41,51.200041,5.405839,4,23684,small,3.713572066704308
Private room,Maaseik,Dilsen-Stokkem,0,NA,1,1,34,51.009498,5.662247,3,23684,small,3.5263605246161616
Private room,Verviers,Raeren,1,NA,2,1,15,50.706807,6.122201,1,52824,small,2.70805020110221
Private room,Antwerpen,Schilde,21,5,2,1,40,51.272808,4.563783,3,459805,large,3.6888794541139363
Private room,Sint-Niklaas,Sint-Gillis-Waas,12,4.5,3,1,35,51.26057,4.091763,1,69010,small,3.5553480614894135
Private room,Antwerpen,Antwerpen,0,NA,1,1,18,51.217797,4.414678,1,459805,large,2.8903717578961645
Private room,Antwerpen,Antwerpen,3,4.5,4,2,38,51.229865,4.423004,1,459805,large,3.6375861597263857
